,delivery_id,id_source,delivery_cost_sds,radius,delivery_options,promo,delivery,take_away,dine_in
15775,delv_15775,4-C2UEJUCKAAWYHE,12.0,4000,ONLY_DELIVERY,No Promotion available,True,False,False
15776,delv_15776,4-C2CZN36UJGBUL6,18.9,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15777,delv_15777,4-C2MTA3VDLJNEJX,22.4,5000,DELIVERY_TAKEAWAY,30% off with S$15.00 min. order,True,True,False
15778,delv_15778,4-CYVDRJU2NNAHA2,18.6,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
15779,delv_15779,4-CZDKNPDKA7EYVX,20.1,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15780,delv_15780,SGDD11079,18.6,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15781,delv_15781,4-CZEHGLKDKEKFL6,23.4,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15782,delv_15782,4-C2JATA5ZNX5JEJ,19.3,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15783,delv_15783,4-C2TVE76HV74USA,3.3,3000,ONLY_DELIVERY,No Promotion available,True,False,False
15784,delv_15784,4-CY3KL8NTT72URT,20.5,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15785,delv_15785,4-CZBVVLLEV3BHMA,18.7,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
15786,delv_15786,4-C2MUAA4FVVMFRJ,20.3,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15787,delv_15787,4-CZBXTEJHAJ2BG2,20.5,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
15788,delv_15788,SGDD11871,22.3,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15789,delv_15789,SGDD09392,19.4,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15790,delv_15790,4-CZLAUBKUAYKCAA,5.0,3000,ONLY_DELIVERY,No Promotion available,True,False,False
15791,delv_15791,4-CZN1VA3ZEFCTAE,21.2,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15792,delv_15792,SGDD05938,20.3,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
15793,delv_15793,4-C2L3NUDDTRLHDE,19.2,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15794,delv_15794,4-CZEKE3DEHGN2AA,20.9,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
15795,delv_15795,4-CZMABBKBEB4AGJ,1.99,10000,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",True,False,False
15796,delv_15796,SGDD09642,21.4,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15797,delv_15797,4-CY4TABJXLFEZBA,24.6,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
15798,delv_15798,4-C2AEGLAYSFUDTT,22.3,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15799,delv_15799,4-C2B3NYVEGE5HGA,18.5,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15800,delv_15800,4-C2UCCBXFEKBTET,12.0,4000,ONLY_DELIVERY,No Promotion available,True,False,False
15801,delv_15801,4-C2CYVEE3C7WFA6,19.0,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15802,delv_15802,4-C2BALZNVELKYV6,19.4,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15803,delv_15803,4-CY42NX5GUA4DVX,3.3,3000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15804,delv_15804,4-C2TVG35APEXEAA,19.2,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15805,delv_15805,4-C2UFC3CKR2D2T6,22.9,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15806,delv_15806,4-CYMCJ7THSFNKVE,20.5,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15807,delv_15807,SGDD06776,19.6,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15808,delv_15808,4-CY2BAPUFGA2FTA,19.3,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15809,delv_15809,4-CZN1VBBTHAJBRX,21.1,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15810,delv_15810,4-CZKCAYW3N4ADRT,3.3,3000,ONLY_DELIVERY,No Promotion available,True,False,False
15811,delv_15811,4-CY4JHFAALZBCRJ,20.5,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15812,delv_15812,4-C2EVE26ZG2CDJJ,20.4,5000,ONLY_DELIVERY,No Promotion available,True,False,False
15813,delv_15813,4-C2AWLJNZNF5VT6,20.5,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15814,delv_15814,4-C2KDGYVXDGN1VE,19.1,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15815,delv_15815,4-CZC3BBUBG75JLX,22.0,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15816,delv_15816,4-CZJAGN51AJ2TKE,19.2,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15817,delv_15817,4-CZDBL8KGPBVVBE,24.9,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15818,delv_15818,4-C2L3RX61TJUFTJ,21.3,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15819,delv_15819,4-C2LGLTCGEJVYEA,19.3,5000,DELIVERY_TAKEAWAY,30% off with S$15.00 min. order,True,True,False
15820,delv_15820,4-C2JEJBCGBB5FEX,22.1,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15821,delv_15821,SGDD00935,24.9,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15822,delv_15822,4-CY3FDCCUDAUXAA,21.1,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15823,delv_15823,4-CZJBJAE2NPCZTX,18.7,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15824,delv_15824,4-CZDHKFX3JPDBMA,3.3,3000,DELIVERY_TAKEAWAY,17% off Set A - Fish Head/Fish Steak Set (2pax),True,True,False
15825,delv_15825,4-CYN2GYVEJJ3AJX,19.7,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15826,delv_15826,4-C2LDCJVTKAXZRE,20.1,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15827,delv_15827,4-C2TXVX43FCCHLJ,19.3,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15828,delv_15828,4-C2NDRUVEE3VYVT,19.2,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15829,delv_15829,4-C2JTE6CFRNTAE6,12.0,5000,ONLY_DELIVERY,S$6.00 off Carmien Rooibos Tea - Natural 40's (Anti-Oxidant & Caffiene Free),True,False,False
15830,delv_15830,4-CY3TEJBHRJ4URA,20.4,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15831,delv_15831,SGDD07316,23.2,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15832,delv_15832,4-CZEKBBVWJ22JTE,3.3,3000,DELIVERY_TAKEAWAY,$0 Delivery Fee (min. $30 spend)!,True,True,False
15833,delv_15833,4-C2JDLJTENATGGA,5.0,3000,ONLY_DELIVERY,No Promotion available,True,False,False
15834,delv_15834,4-C2TJAXACCPAHTT,12.0,4000,ONLY_DELIVERY,No Promotion available,True,False,False
15835,delv_15835,4-CZDXMCMWCXECLN,19.3,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15836,delv_15836,4-CYWFLREBLLLYKA,18.9,5000,DELIVERY_TAKEAWAY,Get a free ,True,True,False
15837,delv_15837,4-CZLGVLKAAPDEAA,5.0,4000,ONLY_DELIVERY,Discounted Items,True,False,False
15838,delv_15838,4-CZBXA22EFBD3LT,3.3,3000,ONLY_DELIVERY,Free Delivery with min spend,True,False,False
15839,delv_15839,4-C2B1UE4UREAAV6,3.3,3000,DELIVERY_TAKEAWAY,$0 Delivery Fee (min. $25 spend)!,True,True,False
15840,delv_15840,4-CZCKLYKBEY4GAJ,21.1,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15841,delv_15841,4-C2UAVTT2NNAERT,12.0,4000,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",True,False,False
15842,delv_15842,4-C2LJFBVTEXUCGX,19.4,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15843,delv_15843,SGDD06201,19.7,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15844,delv_15844,SGDD12359,3.0,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15845,delv_15845,4-CYTBSEJZSB43FA,19.3,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15846,delv_15846,4-C2EWC663G8EUTT,12.0,5000,ONLY_DELIVERY,No Promotion available,True,False,False
15847,delv_15847,SGDD07966,19.5,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15848,delv_15848,4-CZLJATCXANC1A6,20.5,5000,ONLY_DELIVERY,No Promotion available,True,False,False
15849,delv_15849,4-C2E2ENLBKEU1VX,19.3,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15850,delv_15850,4-C2KBSAKYRBMTFA,19.6,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15851,delv_15851,SGDD09156,20.2,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15852,delv_15852,4-C2NFJREWPE6ZCE,19.4,5000,DELIVERY_TAKEAWAY,S$3.00 off delivery fee with S$20.00 min. order,True,True,False
15853,delv_15853,4-C2BWNLEFLYC3AT,21.1,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15854,delv_15854,4-C2B1RVK2LB4UGT,3.3,3000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15855,delv_15855,4-CY5UNEC3BE5ERA,21.3,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15856,delv_15856,4-CZE3N7C3REJUGE,12.0,10000,ONLY_DELIVERY,No Promotion available,True,False,False
15857,delv_15857,4-CYM2JTX1JVMUEE,19.7,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15858,delv_15858,4-CZAXC7ACA4LJTJ,23.4,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15859,delv_15859,4-C2NDC6CDNB2XGT,20.3,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15860,delv_15860,4-C2B1R3VAV763E2,12.0,10000,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",True,False,False
15861,delv_15861,4-CZEYG34VTZMEEX,21.9,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15862,delv_15862,4-C2AEGKUUGXEYGT,19.5,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15863,delv_15863,4-CZDFTJCHWCETLT,22.1,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15864,delv_15864,SGDD09597,19.2,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15865,delv_15865,SGDD11433,12.0,4000,ONLY_DELIVERY,No Promotion available,True,False,False
15866,delv_15866,SGDD09971,19.5,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15867,delv_15867,4-C2TXBFCWGCKUHE,24.8,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15868,delv_15868,4-CZCKPBDCEBMGJ6,18.8,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15869,delv_15869,4-CZAHA3D3BEAAJJ,20.3,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15870,delv_15870,4-CZE1VNAZKBX2J2,18.8,5000,DELIVERY_TAKEAWAY,5% off Tasha’s Special,True,True,False
15871,delv_15871,4-CZKFME4XGTTAE6,20.3,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15872,delv_15872,4-CYMUL4MJG8BZJT,18.6,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15873,delv_15873,4-C2KCJ2CCSFBTGN,19.2,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15874,delv_15874,4-C2BBTAKYT2TGVT,20.3,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15875,delv_15875,SGDD12068,16.6,5000,DELIVERY_TAKEAWAY,"Use promo code ""TSM5OFF"" at checkout to enjoy a $5 discount!",True,True,False
15876,delv_15876,4-C2LCGNTTUFEZJN,5.0,3000,ONLY_DELIVERY,No Promotion available,True,False,False
15877,delv_15877,4-CZD3TYBUEELEVT,19.8,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15878,delv_15878,4-C2NKCETTGF33TN,4.5,10000,ONLY_DELIVERY,Get $5 off every $30 spend!,True,False,False
15879,delv_15879,4-CY3TDGLAGNL2CN,19.1,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
15880,delv_15880,SGDD09700,4.5,10000,ONLY_DELIVERY,No Promotion available,True,False,False
15881,delv_15881,SGDD11186,3.3,3000,DELIVERY_TAKEAWAY,20% OFF Family Bundles,True,True,False
15882,delv_15882,4-C2UHCGJKEP2XJE,18.0,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15883,delv_15883,4-C2AXR2VCL6TVHE,4.5,10000,ONLY_DELIVERY,No Promotion available,True,False,False
15884,delv_15884,4-CZATRPCGCRAXLN,12.0,10000,ONLY_DELIVERY,No Promotion available,True,False,False
15885,delv_15885,4-CZDWNP2BTAT3AA,3.3,3000,DELIVERY_TAKEAWAY,$0 Delivery Fee (min. $35 spend)!,True,True,False
15886,delv_15886,4-CZEFR7UZLBDDEE,3.3,3000,DELIVERY_TAKEAWAY,$0 Delivery Fee (min. $25 spend)!,True,True,False
15887,delv_15887,SGDD01895,3.3,3000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
15888,delv_15888,4-CYXGE4NUCAAEJA,19.5,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15889,delv_15889,4-CZLAUA4GKFUWJN,5.0,2000,ONLY_DELIVERY,No Promotion available,True,False,False
15890,delv_15890,4-C2NUN3VDEFVBLA,19.2,5000,DELIVERY_TAKEAWAY,$0 Delivery Fee (min. $25 spend)!,True,True,False
15891,delv_15891,4-C2MUL8NVG7L1PE,19.5,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15892,delv_15892,4-CZLWV34CTRNFAA,18.5,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15893,delv_15893,SGDD10013,18.3,25000,DELIVERY_TAKEAWAY,$3 OFF Del Fee!,True,True,False
15894,delv_15894,4-C2BBE2CCGN21G2,23.6,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15895,delv_15895,4-CZMHBCEJRN5DSE,20.5,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
15896,delv_15896,4-CYNKN8BFLNAZMA,18.5,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15897,delv_15897,SGDD08149,17.4,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15898,delv_15898,4-CZLKKGNZRT2WEJ,1.99,4000,ONLY_DELIVERY,No Promotion available,True,False,False
15899,delv_15899,4-C2EHC7VBL8BTV6,19.6,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15900,delv_15900,SGDD05592,18.9,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15901,delv_15901,4-C2TYTBMUCVE1R6,19.6,2500,DELIVERY_TAKEAWAY,Up to 25% OFF Bundles!,True,True,False
15902,delv_15902,SGDD06768,18.9,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15903,delv_15903,4-C2TDTPCDJT5GJE,19.4,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15904,delv_15904,4-CZCVR3CDGGD3N6,12.0,10000,ONLY_DELIVERY,"Free Delivery with promo code ""DRINKS""",True,False,False
15905,delv_15905,4-CZDKNPE1PGEBA2,18.3,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15906,delv_15906,4-CZDZNALJNK23VX,12.0,10000,ONLY_DELIVERY,"Free Delivery with promo code ""DRINKS""",True,False,False
15907,delv_15907,SGDD12048,13.9,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15908,delv_15908,4-CYVAG8EWCEE2E6,1.99,10000,ONLY_DELIVERY,No Promotion available,True,False,False
15909,delv_15909,SGDD06561,20.4,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15910,delv_15910,4-CZEKBB2VTFNYTA,3.3,3000,DELIVERY_TAKEAWAY,$0 Delivery Fee (min. $30 spend)!,True,True,False
15911,delv_15911,4-C2UHBECGJ4N2J2,20.2,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15912,delv_15912,4-CZJETCBXL26TN6,1.99,10000,ONLY_DELIVERY,No Promotion available,True,False,False
15913,delv_15913,4-CY5ERU4BCF6CG6,20.2,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15914,delv_15914,4-CY3TDEVAG2VCJX,19.7,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
15915,delv_15915,4-C2JFGBJFKAXEGN,19.7,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15916,delv_15916,4-CYXJAF6XFE6YDE,19.2,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15917,delv_15917,4-C2CFL8CUA4AYA6,3.3,3000,DELIVERY_TAKEAWAY,Free Delivery (1-7 June 2021),True,True,False
15918,delv_15918,4-C2UBVKD2EPJKGN,12.0,4000,ONLY_DELIVERY,No Promotion available,True,False,False
15919,delv_15919,4-C2KZHCCFEE22RE,3.3,3000,DELIVERY_TAKEAWAY,10% off with S$15.00 min. order,True,True,False
15920,delv_15920,4-CZD3NN2WFE4FSA,20.9,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
15921,delv_15921,4-CZBXAGM3RKWFA2,3.3,3000,ONLY_DELIVERY,Free Delivery with min spend,True,False,False
15922,delv_15922,SGDD07928,19.9,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
15923,delv_15923,4-CYVHJ4A3EENXG6,19.3,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15924,delv_15924,4-C2DDATXTBE2KRE,20.7,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15925,delv_15925,4-CYVGMB4AR63GUA,1.99,10000,ONLY_DELIVERY,No Promotion available,True,False,False
15926,delv_15926,4-CZEFNFTFBBVCCT,3.3,3000,DELIVERY_TAKEAWAY,$0 Delivery Fee (min. $25 spend)!,True,True,False
15927,delv_15927,SGDD10519,12.0,10000,ONLY_DELIVERY,No Promotion available,True,False,False
15928,delv_15928,4-CZNFHCCBA4EHFA,3.3,3000,ONLY_DELIVERY,$0 Delivery Fee (min. $25 spend)!,True,False,False
15929,delv_15929,4-C2DWBAXGV25DAX,5.8,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15930,delv_15930,4-CZB3VA3TFENUGT,12.0,6000,ONLY_DELIVERY,No Promotion available,True,False,False
15931,delv_15931,4-C2T2GKUDA7XVGE,3.3,3000,ONLY_DELIVERY,Ultimate Flash Bundle,True,False,False
15932,delv_15932,SGDD11406,20.4,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
15933,delv_15933,4-CY3TDGKXTZDUKE,24.2,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
15934,delv_15934,4-C2TZPB5ART5UKE,22.1,2500,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15935,delv_15935,4-CZJENYCFJTKCPA,22.0,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15936,delv_15936,4-CZDWRNC2ATVWPA,20.6,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15937,delv_15937,4-C2TYCJXDMBWACX,19.7,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15938,delv_15938,4-CY2VENDWA6NCC2,21.0,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15939,delv_15939,4-C2UBA8CFJYKCJX,22.6,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15940,delv_15940,4-C2JGVCEGJFM1ME,20.4,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15941,delv_15941,4-C2EWV3CKHCJDNN,21.4,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15942,delv_15942,4-CY5ERU4WGNX3RE,20.9,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15943,delv_15943,4-C2NURRCCRZD1JN,22.8,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
15944,delv_15944,4-C2EVEYXTVU3ZJT,1.99,5000,ONLY_DELIVERY,No Promotion available,True,False,False
15945,delv_15945,4-CZJHKBVJG64YRX,24.9,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15946,delv_15946,4-C2DBKECBGAV3VX,22.3,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15947,delv_15947,4-CZEKBBTFRFK3KE,3.3,3000,DELIVERY_TAKEAWAY,$0 Delivery Fee (min. $30 spend)!,True,True,False
15948,delv_15948,4-C2JZG6VJBBWKVJ,19.7,5000,ONLY_DELIVERY,No Promotion available,True,False,False
15949,delv_15949,SGDD12002,23.4,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
15950,delv_15950,4-C2TAVYN1LNUKHA,20.4,5000,DELIVERY_TAKEAWAY,S$3.00 off delivery fee with S$20.00 min. order,True,True,False
15951,delv_15951,4-C2KEERCGN2TCRA,12.0,10000,ONLY_DELIVERY,No Promotion available,True,False,False
15952,delv_15952,4-C2T2E6MHEU21LA,21.9,5000,DELIVERY_TAKEAWAY,10% off with S$50.00 min. order,True,True,False
15953,delv_15953,4-C2NJWBNZMGMJV2,12.0,10000,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",True,False,False
15954,delv_15954,4-CZMFG7TKJNVTVA,1.99,10000,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",True,False,False
15955,delv_15955,4-CZKUJ2NDRKB1N6,12.0,10000,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",True,False,False
15956,delv_15956,4-CZEFRCBECAJHTJ,1.99,10000,ONLY_DELIVERY,No Promotion available,True,False,False
15957,delv_15957,4-C2MDDENUKFXTVE,12.0,10000,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",True,False,False
15958,delv_15958,4-C2LFVETACLMZAA,12.0,10000,ONLY_DELIVERY,No Promotion available,True,False,False
15959,delv_15959,4-C2DWHENZGUCZSA,12.0,10000,ONLY_DELIVERY,No Promotion available,True,False,False
15960,delv_15960,4-C2MURUEXR4EXLN,12.0,10000,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",True,False,False
15961,delv_15961,SGDD10034,20.4,25000,DELIVERY_TAKEAWAY,$3 OFF Del Fee!,True,True,False
15962,delv_15962,4-CZLVGNB1VK61VE,12.0,10000,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",True,False,False
